user_id,prenom,nom,genre,email,telephone,type_compteur,numero_compteur,zone_id,region,commune,type_zone,date_inscription,conso_moyenne_jour,objectif_mensuel,actif
8595,Baye,Kébé,M,bkebe@yahoo.fr,221751503426,DPP,SN11363191,11,Saint-Louis,Saint-Louis,urbain,2024-07-30,4.5,300,True
8596,Rama,Niang,F,rama.niang91@hotmail.com,221705166795,DPP,SN02377380,2,Dakar,Pikine,urbain,2025-05-05,7.14,150,True
8597,Khady,Gueye,F,khady.gueye94@gmail.com,221704024167,DPP,SN11942060,11,Saint-Louis,Saint-Louis,urbain,2024-11-13,5.37,150,True
8598,Mame,Gaye,F,mame.gaye@gmail.com,221771721371,DPP,SN10781668,10,Diourbel,Mbacké,semi_urbain,2024-06-26,4.21,150,True
8599,Serigne,Camara,M,serigne.camara93@outlook.com,221750088096,DPP,SN20452303,20,Matam,Matam,semi_urbain,2025-12-12,4.93,150,True
8600,Omar,Badji,M,mcisse@orange.sn,221759470895,DPP,SN03146769,3,Dakar,Guédiawaye,urbain,2024-12-08,6.46,150,True
8601,Abdou,Seck,M,mcisse@orange.sn,221758943718,DPP,SN23240913,23,Sédhiou,Sédhiou,semi_urbain,2025-01-18,4.39,150,True
8602,Omar,Dieng,M,mcisse@orange.sn,221758051906,DPP,SN02315347,2,Dakar,Pikine,urbain,2026-02-21,5.93,150,True
8603,Maimouna,Bâ,F,maimounabâ@gmail.com,221783957284,DPP,SN19109851,19,Ziguinchor,Ziguinchor,urbain,2024-05-13,5.34,150,True
8604,Elhadji,Mbaye,M,embaye@yahoo.fr,221708966905,DPP,SN03808818,3,Dakar,Guédiawaye,urbain,2025-08-21,6.46,150,True
8605,Penda,Thiam,F,pendathiam@outlook.com,221768872303,DPP,SN04574420,4,Dakar,Rufisque,urbain,2024-09-29,6.92,150,True
8606,Cheikhou,Dia,M,cheikhou.dia@outlook.com,221762521676,PPP,SN11634591,11,Saint-Louis,Saint-Louis,urbain,2025-07-24,12.6,300,False
8607,Lamine,Diop,M,laminediop@hotmail.com,221768922924,DPP,SN07936503,7,Thiès,Tivaouane,semi_urbain,2025-08-11,5.01,150,True
8608,Ndeye,Ba,F,mcisse@orange.sn,221757388689,PPP,SN18330370,18,Tambacounda,Tambacounda,urbain,2024-07-15,23.1,150,True
8609,Amy,Bâ,F,mcisse@orange.sn,221706616940,DPP,SN18714265,18,Tambacounda,Tambacounda,urbain,2025-04-03,4.93,150,True
8610,Moustapha,Cissé,M,moustapha.cisse25@gmail.com,221708250678,DPP,SN04685919,4,Dakar,Rufisque,urbain,2024-11-10,7.78,150,True
8611,Cheikh,Niang,M,mcisse@orange.sn,221757164120,DPP,SN10789462,10,Diourbel,Mbacké,semi_urbain,2025-02-02,4.96,150,True
8612,Seynabou,Ndoye,F,seynabou.ndoye70@outlook.com,221751562113,DPP,SN11962332,11,Saint-Louis,Saint-Louis,urbain,2025-03-21,5.55,150,True
8613,Mariama,Kébé,F,mariama.kebe98@gmail.com,221752519536,DPP,SN18620964,18,Tambacounda,Tambacounda,urbain,2025-02-23,4.88,150,True
8614,Aly,Samb,M,alysamb@yahoo.fr,221703672173,DPP,SN11453958,11,Saint-Louis,Saint-Louis,urbain,2024-07-16,7.33,150,True
8615,Seynabou,Sow,F,mcisse@orange.sn,221769617780,DPP,SN13548406,13,Kaolack,Kaolack,urbain,2024-07-02,5.86,150,True
8616,Ablaye,Samb,M,mcisse@orange.sn,221784520849,DPP,SN03855439,3,Dakar,Guédiawaye,urbain,2024-06-18,4.15,150,True
8617,Sokhna,Kane,F,mcisse@orange.sn,221704283917,DPP,SN20724971,20,Matam,Matam,semi_urbain,2024-07-15,5.04,150,True
8618,Demba,Badji,M,dembabadji@gmail.com,221777859540,DPP,SN05768258,5,Thiès,Thiès,urbain,2024-08-30,7.65,150,True
8619,Daba,Sène,F,mcisse@orange.sn,221765489621,DPP,SN07419821,7,Thiès,Tivaouane,semi_urbain,2026-01-19,5.44,150,True
8620,Moustapha,Sow,M,mcisse@orange.sn,221761124481,DPP,SN05921991,5,Thiès,Thiès,urbain,2025-07-08,5.11,150,True
8621,Alioune,Dieng,M,aliounedieng@orange.sn,221705768488,DPP,SN01543337,1,Dakar,Dakar Plateau,urbain,2024-07-25,5.72,150,True
8622,Mbathio,Sarr,F,mcisse@orange.sn,221757187901,DPP,SN09113261,9,Diourbel,Touba,urbain,2024-09-02,6.12,150,True
8623,Ndeye,Gueye,F,mcisse@orange.sn,221770815586,DPP,SN05586820,5,Thiès,Thiès,urbain,2024-11-23,6.93,150,True
8624,Babacar,Dieng,M,mcisse@orange.sn,221774426285,DPP,SN09101779,9,Diourbel,Touba,urbain,2025-08-04,7.79,150,True
8625,Momar,Cissé,M,momar.cisse37@hotmail.com,221708283773,DPP,SN13111517,13,Kaolack,Kaolack,urbain,2024-08-02,7.95,150,True
8626,Momar,Cisse,M,mcisse@orange.sn,221751272199,DPP,SN17915774,17,Kolda,Kolda,urbain,2024-12-06,5.55,150,True
8627,Nogaye,Fall,F,mcisse@orange.sn,221766365257,DPP,SN03328508,3,Dakar,Guédiawaye,urbain,2025-08-14,5.31,200,True
8628,Dieynaba,Sarr,F,dieynaba.sarr@orange.sn,221762661016,DPP,SN05933550,5,Thiès,Thiès,urbain,2025-09-16,7.4,150,True
8629,Pape,Diouf,M,pdiouf@hotmail.com,221757037923,DPP,SN19282555,19,Ziguinchor,Ziguinchor,urbain,2025-01-17,6.3,200,True
8630,Awa,Mbaye,F,ambaye@outlook.com,221755722631,DPP,SN11732473,11,Saint-Louis,Saint-Louis,urbain,2024-08-08,6.42,150,True
8631,Abdou,Toure,M,abdou.toure@gmail.com,221773576219,DPP,SN13704161,13,Kaolack,Kaolack,urbain,2025-10-02,4.09,150,True
8632,Momar,Traoré,M,momar.traore@hotmail.com,221761010463,DPP,SN02631825,2,Dakar,Pikine,urbain,2025-01-11,6.77,150,True
8633,Marème,Toure,F,mtoure@hotmail.com,221759968498,DPP,SN15698033,15,Louga,Louga,urbain,2025-05-27,4.6,150,True
8634,Dieynaba,Niang,F,dieynaba.niang6@gmail.com,221787008595,DPP,SN15146365,15,Louga,Louga,urbain,2024-03-23,7.99,150,True
8635,Elhadji,Diop,M,elhadjidiop@gmail.com,221754869960,DPP,SN02747135,2,Dakar,Pikine,urbain,2024-12-19,7.89,250,True
8636,Alioune,Kébé,M,akebe@orange.sn,221755119469,PPP,SN04119220,4,Dakar,Rufisque,urbain,2025-12-02,11.02,150,True
8637,Maimouna,Bâ,F,mcisse@orange.sn,221750139135,DPP,SN14133262,14,Kaolack,Nioro du Rip,semi_urbain,2025-01-01,4.74,150,True
8638,Rokhaya,Gueye,F,mcisse@orange.sn,221703359681,DPP,SN09938908,9,Diourbel,Touba,urbain,2025-08-08,5.64,150,True
8639,Demba,Gueye,M,mcisse@orange.sn,221700643791,DPP,SN02874910,2,Dakar,Pikine,urbain,2025-11-16,5.63,150,True
8640,Mbaye,Kébé,M,mcisse@orange.sn,221707979258,DPP,SN14958945,14,Kaolack,Nioro du Rip,semi_urbain,2025-03-26,3.7,150,True
8641,Elhadji,Samb,M,mcisse@orange.sn,221785863144,DPP,SN02811497,2,Dakar,Pikine,urbain,2024-06-26,7.58,250,True
8642,Bineta,Traoré,F,binetatraore@gmail.com,221760102339,PPP,SN09359947,9,Diourbel,Touba,urbain,2024-04-16,24.84,150,True
8643,Binta,Bâ,F,bbâ@yahoo.fr,221788899970,DPP,SN01284727,1,Dakar,Dakar Plateau,urbain,2026-01-26,6.87,150,True
8644,Dieynaba,Fall,F,mcisse@orange.sn,221755428643,DPP,SN21492798,21,Kaffrine,Kaffrine,semi_urbain,2025-09-28,5.7,150,True
8645,Malick,Mbaye,M,mmbaye@orange.sn,221753593917,DPP,SN08173901,8,Diourbel,Diourbel,urbain,2025-08-28,6.62,150,True
8646,Elhadji,Sylla,M,elhadji.sylla@outlook.com,221755009782,DPP,SN09901607,9,Diourbel,Touba,urbain,2024-10-26,6.11,150,True
8647,Arame,Toure,F,mcisse@orange.sn,221751315368,DPP,SN09918740,9,Diourbel,Touba,urbain,2025-04-22,6.9,150,True
8648,Mame,Dieye,F,mdieye@orange.sn,221751374466,DPP,SN11601473,11,Saint-Louis,Saint-Louis,urbain,2025-12-01,5.76,150,True
8649,Rama,Fall,F,rama.fall77@outlook.com,221783740917,DPP,SN07488597,7,Thiès,Tivaouane,semi_urbain,2025-07-28,5.84,150,True
8650,Khoudia,Dieye,F,mcisse@orange.sn,221777604113,DPP,SN09965633,9,Diourbel,Touba,urbain,2024-03-30,5.58,300,True
8651,Elhadji,Sall,M,mcisse@orange.sn,221760249013,PPP,SN03676936,3,Dakar,Guédiawaye,urbain,2025-08-13,21.95,150,True
8652,Seynabou,Gueye,F,seynabougueye@gmail.com,221775185270,DPP,SN09372139,9,Diourbel,Touba,urbain,2026-02-01,7.03,150,True
8653,Arame,Sarr,F,mcisse@orange.sn,221750443484,DPP,SN02849938,2,Dakar,Pikine,urbain,2024-04-02,6.05,200,True
8654,Baye,Ba,M,baye.ba10@hotmail.com,221753658323,PPP,SN09554084,9,Diourbel,Touba,urbain,2024-06-15,13.08,150,True
8655,Nogaye,Wade,F,nwade@hotmail.com,221707033460,DPP,SN11485626,11,Saint-Louis,Saint-Louis,urbain,2024-07-06,5.62,150,True
8656,Mariama,Seck,F,mariama.seck30@hotmail.com,221784935561,PPP,SN19160788,19,Ziguinchor,Ziguinchor,urbain,2026-01-20,17.35,200,True
8657,Marème,Kane,F,maremekane@hotmail.com,221707609664,PPP,SN06714904,6,Thiès,Mbour,urbain,2025-12-27,14.91,150,False
8658,Boubacar,Gaye,M,boubacar.gaye@orange.sn,221782320743,DPP,SN13949305,13,Kaolack,Kaolack,urbain,2024-07-03,4.02,150,True
8659,Fallou,Traoré,M,mcisse@orange.sn,221706000257,DPP,SN04694930,4,Dakar,Rufisque,urbain,2024-12-27,6.73,150,True
8660,Khady,Seck,F,mcisse@orange.sn,221763294965,DPP,SN07862416,7,Thiès,Tivaouane,semi_urbain,2024-10-15,5.99,150,True
8661,Baye,Niang,M,baye.niang64@outlook.com,221705316741,PPP,SN09335300,9,Diourbel,Touba,urbain,2024-03-25,21.89,150,True
8662,Cheikhou,Traoré,M,mcisse@orange.sn,221766149078,DPP,SN14202055,14,Kaolack,Nioro du Rip,semi_urbain,2024-05-24,5.78,150,True
8663,Rama,Gaye,F,rgaye@outlook.com,221706625413,DPP,SN22388212,22,Kédougou,Kédougou,rural,2024-04-22,3.23,150,True
8664,Ibrahima,Cissé,M,ibrahima.cisse@yahoo.fr,221705978857,DPP,SN13983728,13,Kaolack,Kaolack,urbain,2025-10-15,4.92,150,True
8665,Mariama,Cisse,F,mariama.cisse79@orange.sn,221777306069,DPP,SN02498613,2,Dakar,Pikine,urbain,2025-03-06,6.81,150,True
8666,Dieynaba,Kane,F,dieynaba.kane@hotmail.com,221753241871,DPP,SN02126022,2,Dakar,Pikine,urbain,2025-01-19,6.75,150,True
8667,Arame,Ba,F,arame.ba78@gmail.com,221781353099,PPP,SN09275378,9,Diourbel,Touba,urbain,2026-02-12,24.4,300,True
8668,Lamine,Gaye,M,mcisse@orange.sn,221753153783,DPP,SN19389334,19,Ziguinchor,Ziguinchor,urbain,2024-06-13,4.96,150,True
8669,Ousmane,Sarr,M,ousmane.sarr@orange.sn,221702346629,DPP,SN20313516,20,Matam,Matam,semi_urbain,2024-04-05,4.2,150,True
8670,Arame,Gueye,F,agueye@hotmail.com,221784060603,DPP,SN03868230,3,Dakar,Guédiawaye,urbain,2024-08-15,7.28,150,True
8671,Elhadji,Sow,M,elhadji.sow@yahoo.fr,221780604967,DPP,SN04303398,4,Dakar,Rufisque,urbain,2024-05-28,5.99,150,True
8672,Aly,Gaye,M,aly.gaye88@gmail.com,221765533438,DPP,SN03826571,3,Dakar,Guédiawaye,urbain,2024-04-18,6.47,150,True
8673,Coumba,Dia,F,coumba.dia@gmail.com,221752375221,DPP,SN19432751,19,Ziguinchor,Ziguinchor,urbain,2025-02-08,5.95,200,True
8674,Khady,Toure,F,mcisse@orange.sn,221759767900,DPP,SN15326983,15,Louga,Louga,urbain,2024-06-27,6.34,150,True
8675,Samba,Sow,M,mcisse@orange.sn,221764911566,DPP,SN04938082,4,Dakar,Rufisque,urbain,2025-03-21,6.11,150,True
8676,Ibrahima,Camara,M,ibrahima.camara87@yahoo.fr,221708314488,DPP,SN09211703,9,Diourbel,Touba,urbain,2026-02-01,6.09,150,True
8677,Fallou,Camara,M,mcisse@orange.sn,221754648133,DPP,SN02836567,2,Dakar,Pikine,urbain,2024-08-18,6.32,200,True
8678,Serigne,Ndoye,M,mcisse@orange.sn,221763536040,DPP,SN18304388,18,Tambacounda,Tambacounda,urbain,2025-10-05,5.9,150,True
8679,Amy,Sall,F,mcisse@orange.sn,221769280723,PPP,SN03972245,3,Dakar,Guédiawaye,urbain,2024-04-17,24.25,150,True
8680,Omar,Sow,M,omarsow@gmail.com,221759294655,DPP,SN09507308,9,Diourbel,Touba,urbain,2024-07-06,6.28,150,True
8681,Binta,Niang,F,mcisse@orange.sn,221774665536,DPP,SN19333002,19,Ziguinchor,Ziguinchor,urbain,2025-02-25,5.37,150,True
8682,Adja,Fall,F,mcisse@orange.sn,221754013919,DPP,SN21528742,21,Kaffrine,Kaffrine,semi_urbain,2024-05-31,4.12,150,True
8683,Dieynaba,Diallo,F,dieynabadiallo@hotmail.com,221789150820,DPP,SN09681776,9,Diourbel,Touba,urbain,2024-10-08,6.82,150,True
8684,Ndèye,Mbaye,F,mcisse@orange.sn,221766052914,DPP,SN01300883,1,Dakar,Dakar Plateau,urbain,2025-12-01,5.28,150,True
8685,Malick,Mbaye,M,malick.mbaye50@outlook.com,221754443642,DPP,SN04774621,4,Dakar,Rufisque,urbain,2025-11-03,4.38,150,False
8686,Binta,Ba,F,bintaba@outlook.com,221701932544,DPP,SN05824925,5,Thiès,Thiès,urbain,2024-12-26,5.2,300,True
8687,Mbaye,Cisse,M,mbaye.cisse@yahoo.fr,221786885855,DPP,SN09506968,9,Diourbel,Touba,urbain,2024-11-14,4.78,150,True
8688,Adja,Dieng,F,adja.dieng@outlook.com,221706662342,DPP,SN04812308,4,Dakar,Rufisque,urbain,2025-02-15,7.12,150,True
8689,Souleymane,Bâ,M,souleymanebâ@hotmail.com,221750630084,DPP,SN11502594,11,Saint-Louis,Saint-Louis,urbain,2024-09-14,4.5,150,True
8690,Nogaye,Mbaye,F,mcisse@orange.sn,221781541799,DPP,SN20114538,20,Matam,Matam,semi_urbain,2025-02-23,5.42,150,True
8691,Moustapha,Sall,M,mcisse@orange.sn,221754262497,DPP,SN03553324,3,Dakar,Guédiawaye,urbain,2024-10-19,5.38,150,True
8692,Khoudia,Diallo,F,kdiallo@gmail.com,221768614805,DPP,SN09674847,9,Diourbel,Touba,urbain,2025-07-16,5.01,150,True
8693,Mbaye,Ba,M,mba@orange.sn,221766670280,DPP,SN09706546,9,Diourbel,Touba,urbain,2024-11-28,7.62,150,True
8694,Fatou,Badji,F,mcisse@orange.sn,221751176472,DPP,SN08132487,8,Diourbel,Diourbel,urbain,2025-04-25,5.18,150,True
8695,Fatou,Toure,F,mcisse@orange.sn,221755886414,DPP,SN05243161,5,Thiès,Thiès,urbain,2024-08-03,6.09,150,True
8696,Serigne,Wade,M,serignewade@outlook.com,221701405646,PPP,SN06646336,6,Thiès,Mbour,urbain,2024-07-29,15.41,150,True
8697,Ousmane,Ndiaye,M,mcisse@orange.sn,221702845759,DPP,SN06660574,6,Thiès,Mbour,urbain,2025-03-21,4.66,150,True
8698,Mbaye,Dieye,M,mcisse@orange.sn,221771960424,DPP,SN22444881,22,Kédougou,Kédougou,rural,2025-11-30,4.5,150,True
8699,Penda,Sène,F,mcisse@orange.sn,221753734335,DPP,SN09643573,9,Diourbel,Touba,urbain,2025-04-22,4.2,250,True
8700,Selbé,Cisse,F,mcisse@orange.sn,221789695515,DPP,SN04503839,4,Dakar,Rufisque,urbain,2026-01-23,5.49,150,True
8701,Aissatou,Traoré,F,aissatou.traore@hotmail.com,221770810280,PPP,SN09226285,9,Diourbel,Touba,urbain,2026-02-13,18.71,150,True
8702,Khady,Diallo,F,khadydiallo@yahoo.fr,221783416242,DPP,SN02636652,2,Dakar,Pikine,urbain,2025-06-12,5.26,150,True
8703,Marème,Sow,F,mcisse@orange.sn,221777689093,DPP,SN13263865,13,Kaolack,Kaolack,urbain,2025-04-09,7.02,150,True
8704,Fatou,Sène,F,fatou.sene46@outlook.com,221775401569,DPP,SN11895207,11,Saint-Louis,Saint-Louis,urbain,2024-12-24,4.21,150,True
8705,Maimouna,Sy,F,msy@hotmail.com,221779392148,DPP,SN22853089,22,Kédougou,Kédougou,rural,2025-08-28,2.32,200,True
8706,Omar,Dieye,M,odieye@hotmail.com,221755254337,DPP,SN05993744,5,Thiès,Thiès,urbain,2025-07-10,7.49,150,True
8707,Adja,Mbaye,F,mcisse@orange.sn,221703356040,DPP,SN03541004,3,Dakar,Guédiawaye,urbain,2025-11-24,5.7,150,True
8708,Mbaye,Cissé,M,mbayecisse@orange.sn,221768385339,DPP,SN04403728,4,Dakar,Rufisque,urbain,2025-01-06,7.59,150,True
8709,Ablaye,Ndiaye,M,mcisse@orange.sn,221759608552,DPP,SN01417827,1,Dakar,Dakar Plateau,urbain,2025-05-02,5.08,200,True
8710,Malick,Kane,M,mkane@yahoo.fr,221754317012,DPP,SN03616244,3,Dakar,Guédiawaye,urbain,2025-03-20,6.99,150,True
8711,Boubacar,Gueye,M,boubacargueye@gmail.com,221786563754,PPP,SN18686025,18,Tambacounda,Tambacounda,urbain,2024-11-21,16.33,150,True
8712,Amadou,Camara,M,amadoucamara@yahoo.fr,221709669213,DPP,SN11334808,11,Saint-Louis,Saint-Louis,urbain,2024-12-21,5.42,200,True
8713,Malick,Thiam,M,mcisse@orange.sn,221755678878,DPP,SN21963565,21,Kaffrine,Kaffrine,semi_urbain,2025-02-02,3.0,150,True
8714,Rokhaya,Niang,F,rokhaya.niang30@yahoo.fr,221759133199,DPP,SN03910571,3,Dakar,Guédiawaye,urbain,2025-07-15,7.67,150,True
8715,Mbagnick,Sall,M,mbagnicksall@yahoo.fr,221773418534,DPP,SN15149867,15,Louga,Louga,urbain,2024-07-15,6.24,200,True
8716,Aissatou,Fall,F,aissatou.fall@outlook.com,221783872003,DPP,SN04485877,4,Dakar,Rufisque,urbain,2024-03-01,4.59,150,True
8717,Aissatou,Gaye,F,mcisse@orange.sn,221783366459,DPP,SN09769222,9,Diourbel,Touba,urbain,2024-11-19,6.78,250,True
8718,Mbaye,Sène,M,mbayesene@outlook.com,221707939637,DPP,SN04279460,4,Dakar,Rufisque,urbain,2025-05-23,5.89,150,True
8719,Ndèye,Sall,F,mcisse@orange.sn,221764915396,DPP,SN02454421,2,Dakar,Pikine,urbain,2024-09-17,4.43,150,True
8720,Pape,Badji,M,mcisse@orange.sn,221757226617,DPP,SN03252562,3,Dakar,Guédiawaye,urbain,2024-04-04,7.18,300,True
8721,Awa,Niang,F,awa.niang@outlook.com,221773218550,DPP,SN02466908,2,Dakar,Pikine,urbain,2024-03-09,5.43,150,True
8722,Moustapha,Ndoye,M,moustaphandoye@outlook.com,221768417307,DPP,SN04623978,4,Dakar,Rufisque,urbain,2025-11-11,5.26,150,True
8723,Mame,Diallo,F,mcisse@orange.sn,221781310795,DPP,SN19805029,19,Ziguinchor,Ziguinchor,urbain,2025-08-17,5.83,150,True
8724,Marème,Gueye,F,mcisse@orange.sn,221777343258,DPP,SN09242624,9,Diourbel,Touba,urbain,2024-10-07,5.02,250,True
8725,Malick,Kane,M,mcisse@orange.sn,221758508412,DPP,SN19753765,19,Ziguinchor,Ziguinchor,urbain,2025-05-03,5.09,300,True
8726,Rokhaya,Thiam,F,rthiam@yahoo.fr,221700952040,DPP,SN15692698,15,Louga,Louga,urbain,2024-04-04,6.31,150,True
8727,Awa,Diop,F,mcisse@orange.sn,221754108776,DPP,SN05157430,5,Thiès,Thiès,urbain,2025-02-17,6.18,150,True
8728,Baye,Faye,M,mcisse@orange.sn,221783750710,DPP,SN09194072,9,Diourbel,Touba,urbain,2025-07-01,7.64,150,True
8729,Cheikh,Faye,M,cheikh.faye67@gmail.com,221772276057,DPP,SN13301451,13,Kaolack,Kaolack,urbain,2025-09-27,7.98,150,True
8730,Souleymane,Gueye,M,mcisse@orange.sn,221773439967,DPP,SN05798739,5,Thiès,Thiès,urbain,2025-04-12,7.23,150,False
8731,Modou,Sy,M,modou.sy40@outlook.com,221763806836,DPP,SN13372670,13,Kaolack,Kaolack,urbain,2025-10-14,6.98,150,True
8732,Lamine,Sow,M,lamine.sow@yahoo.fr,221783302126,PPP,SN03278584,3,Dakar,Guédiawaye,urbain,2026-01-05,18.11,150,True
8733,Ndèye,Fall,F,mcisse@orange.sn,221764187089,DPP,SN10702405,10,Diourbel,Mbacké,semi_urbain,2025-01-26,4.13,150,True
8734,Cheikh,Sylla,M,csylla@outlook.com,221760020689,DPP,SN09893569,9,Diourbel,Touba,urbain,2024-04-25,7.86,150,True
8735,Boubacar,Seck,M,bseck@outlook.com,221751150581,DPP,SN13756065,13,Kaolack,Kaolack,urbain,2025-11-05,6.4,150,True
8736,Amy,Sylla,F,amy.sylla61@outlook.com,221759354145,DPP,SN06923202,6,Thiès,Mbour,urbain,2024-06-01,4.1,250,True
8737,Ndèye,Seck,F,ndeyeseck@yahoo.fr,221759809378,DPP,SN06147737,6,Thiès,Mbour,urbain,2024-12-13,6.6,150,True
8738,Amadou,Cisse,M,mcisse@orange.sn,221761637258,PPP,SN05217415,5,Thiès,Thiès,urbain,2026-01-28,13.75,150,True
8739,Mariama,Gueye,F,mcisse@orange.sn,221769941473,DPP,SN18756333,18,Tambacounda,Tambacounda,urbain,2024-08-24,7.37,200,True
8740,Abdou,Thiam,M,athiam@hotmail.com,221769569136,PPP,SN06300825,6,Thiès,Mbour,urbain,2024-07-11,14.34,150,True
8741,Ousmane,Niang,M,ousmane.niang97@outlook.com,221760108578,DPP,SN06136091,6,Thiès,Mbour,urbain,2025-09-21,4.73,150,True
8742,Rama,Toure,F,rtoure@yahoo.fr,221759940412,DPP,SN08966001,8,Diourbel,Diourbel,urbain,2024-11-01,4.76,150,True
8743,Maimouna,Cisse,F,mcisse@orange.sn,221750551864,DPP,SN12361574,12,Saint-Louis,Richard Toll,semi_urbain,2025-06-21,4.58,150,True
8744,Youssouf,Dia,M,youssouf.dia@hotmail.com,221761088702,DPP,SN04722048,4,Dakar,Rufisque,urbain,2024-09-20,4.84,150,True
8745,Amy,Diallo,F,amy.diallo@yahoo.fr,221752578047,DPP,SN15970606,15,Louga,Louga,urbain,2025-07-18,5.0,150,False
8746,Malick,Camara,M,malick.camara43@gmail.com,221789172706,DPP,SN05203702,5,Thiès,Thiès,urbain,2024-04-27,6.77,150,True
8747,Mbaye,Sow,M,mbayesow@outlook.com,221764291931,DPP,SN09889355,9,Diourbel,Touba,urbain,2025-11-14,7.07,150,True
8748,Lamine,Mbaye,M,laminembaye@yahoo.fr,221703488694,DPP,SN18407165,18,Tambacounda,Tambacounda,urbain,2025-01-31,6.26,150,True
8749,Dieynaba,Ba,F,dieynababa@gmail.com,221702332026,PPP,SN09758738,9,Diourbel,Touba,urbain,2025-06-23,18.22,150,False
8750,Mariama,Camara,F,mcisse@orange.sn,221751643474,PPP,SN15612280,15,Louga,Louga,urbain,2025-01-26,23.07,250,True
8751,Ndèye,Gaye,F,ndeye.gaye66@hotmail.com,221771753421,DPP,SN13577037,13,Kaolack,Kaolack,urbain,2025-11-25,6.09,150,True
8752,Omar,Diallo,M,omar.diallo57@hotmail.com,221783067949,DPP,SN09645961,9,Diourbel,Touba,urbain,2024-08-30,4.74,150,True
8753,Samba,Sy,M,samba.sy23@outlook.com,221753305953,DPP,SN14239457,14,Kaolack,Nioro du Rip,semi_urbain,2025-03-10,3.89,200,False
8754,Ndeye,Ndoye,F,ndeye.ndoye@yahoo.fr,221782645948,DPP,SN03490854,3,Dakar,Guédiawaye,urbain,2024-05-13,5.67,150,False
8755,Aissatou,Gueye,F,aissatou.gueye@hotmail.com,221752553046,DPP,SN02582108,2,Dakar,Pikine,urbain,2024-06-10,6.13,150,True
8756,Adja,Cissé,F,mcisse@orange.sn,221781661769,DPP,SN09938781,9,Diourbel,Touba,urbain,2025-08-30,4.26,150,True
8757,Ndeye,Cissé,F,ndeyecisse@hotmail.com,221757943575,PPP,SN04949338,4,Dakar,Rufisque,urbain,2025-10-30,13.4,150,True
8758,Elhadji,Kébé,M,elhadjikebe@outlook.com,221701114232,DPP,SN05179795,5,Thiès,Thiès,urbain,2025-04-05,4.11,150,True
8759,Mbaye,Faye,M,mbaye.faye@outlook.com,221776266073,DPP,SN03472283,3,Dakar,Guédiawaye,urbain,2025-06-11,5.6,150,True
8760,Lamine,Traoré,M,mcisse@orange.sn,221707104638,DPP,SN05971568,5,Thiès,Thiès,urbain,2025-10-04,5.02,150,True
8761,Penda,Ndiaye,F,penda.ndiaye@gmail.com,221750779690,DPP,SN01254203,1,Dakar,Dakar Plateau,urbain,2024-06-01,4.6,300,True
8762,Maimouna,Dia,F,mcisse@orange.sn,221781501107,DPP,SN05949624,5,Thiès,Thiès,urbain,2025-11-12,6.51,150,True
8763,Mariama,Kébé,F,mariamakebe@hotmail.com,221769102893,DPP,SN02501894,2,Dakar,Pikine,urbain,2025-03-31,6.79,150,True
8764,Ousmane,Mbaye,M,ombaye@hotmail.com,221759627910,DPP,SN09806140,9,Diourbel,Touba,urbain,2024-07-07,4.31,150,True
8765,Mbagnick,Sarr,M,mbagnick.sarr@outlook.com,221757411913,DPP,SN09884542,9,Diourbel,Touba,urbain,2024-10-01,5.8,150,True
8766,Moustapha,Wade,M,mcisse@orange.sn,221760262211,DPP,SN09538954,9,Diourbel,Touba,urbain,2024-05-20,4.53,250,True
8767,Ndèye,Sow,F,nsow@yahoo.fr,221705860756,DPP,SN04780734,4,Dakar,Rufisque,urbain,2024-03-29,6.29,150,True
8768,Binta,Gueye,F,bintagueye@gmail.com,221779843049,DPP,SN03436285,3,Dakar,Guédiawaye,urbain,2024-06-09,5.04,150,True
8769,Oumou,Dieng,F,oumou.dieng@gmail.com,221701223172,DPP,SN09425374,9,Diourbel,Touba,urbain,2026-02-05,4.05,150,True
8770,Yacine,Fall,F,yacinefall@yahoo.fr,221705586115,DPP,SN02872429,2,Dakar,Pikine,urbain,2024-07-12,4.19,150,True
8771,Yacine,Diallo,F,mcisse@orange.sn,221701480244,DPP,SN02679157,2,Dakar,Pikine,urbain,2024-09-06,4.32,150,True
8772,Oumou,Sy,F,oumou.sy@outlook.com,221755427366,PPP,SN09806516,9,Diourbel,Touba,urbain,2026-01-02,24.23,150,True
8773,Momar,Traoré,M,mcisse@orange.sn,221754949590,PPP,SN06124904,6,Thiès,Mbour,urbain,2024-12-29,17.59,150,True
8774,Dieynaba,Mbaye,F,dieynaba.mbaye38@orange.sn,221750599600,DPP,SN03886438,3,Dakar,Guédiawaye,urbain,2024-10-29,7.66,150,True
8775,Khady,Mbaye,F,mcisse@orange.sn,221766482342,DPP,SN19283699,19,Ziguinchor,Ziguinchor,urbain,2024-12-03,5.48,150,True
8776,Dieynaba,Badji,F,mcisse@orange.sn,221784183602,DPP,SN05787108,5,Thiès,Thiès,urbain,2024-12-03,4.04,150,True
8777,Cheikhou,Cissé,M,cheikhou.cisse31@orange.sn,221765748678,DPP,SN09690643,9,Diourbel,Touba,urbain,2024-12-26,4.57,150,True
8778,Marème,Kébé,F,mcisse@orange.sn,221751219450,DPP,SN09224682,9,Diourbel,Touba,urbain,2024-09-04,6.87,150,True
